EC50_0,SMILES,EC50_1,EC50_2,EC50_3,EC50_4,EC50_5,EC50_6,EC50_7,EC50_8,EC50_9,EC50_10,EC50_11,EC50_12,EC50_13,EC50_14,EC50_15,EC50_16,EC50_17,EC50_18,EC50_19,EC50_20,EC50_21
,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,,,,,,,,,,,,,,,,,,-2.3010299956639813,,,
,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,,,,,,,,,,,,,,,,,,-2.505149978319906,,,
,NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,,,,,,,,,,,,,,,,,,,-2.3010299956639813,,
,C=CCc1cc(-c2cc(CC=C)c(O)c(CN(CC)CC)c2)cc(CN(CC)CC)c1O,,,,,,,,,,,,,,,,,,,-0.6020599913279624,,
,CCOC(=O)n1ccn(C)c1=S,,,,,,,,,,,,,,,,,,,-1.6020599913279625,,
,NC(=O)N[C@@H](CCC(=O)O)C(=O)O,,,,,,,,,,,,,,,,,,,-2.397940008672037,,
,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@@H]21,,,,,,,,,,,,,,,,,,,-1.9030899869919435,,
,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,,,,,,,,,,,,,,,,,,,-0.9030899869919436,,-3.0
,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,,,,,,,,,,,,,,,,,,,-0.6989700043360189,-0.7781512503836436,
,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,,,,,,,,,,,,,,,,,,,-1.0791812460476249,,
,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,,,,,,,,,,,,,,,,,,,-0.6989700043360189,,
,CCN(CC)C(=S)SSC(=S)N(CC)CC,,,,,,,,,,,,,,,,,,,-2.3010299956639813,,
,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,,,,,,,,,,,,,,,,,,,-1.1760912590556811,,
,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,,,,,,,,,,,,,,,,,,,-1.6989700043360187,,
,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,,,,,,,,,,,,,,,,,,,-0.7781512503836436,,
,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,,,,,,,,,,,,,,,,,,,-2.3010299956639813,,
,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,,,,,,,,,,,,,,,,,,,-1.0,-1.0,
,CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1,,,,,,,,,,,,,,,,,,,-1.6989700043360187,,
,CCC(C)C(C)(COC(N)=O)COC(N)=O,,,,,,,,,,,,,,,,,,,-1.0,,
,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,,,,,,,,,,,,,,,,,,,-0.6989700043360189,,
,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,,,,,,,,,,,,,,,,,,,-1.0,,
,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,,,,,,,,,,,,,,,,,,,-2.0,,
,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,,,,,,,,,,,,,,,,,,,-3.0,,
,CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,,,,,,,,,,,,,,,,,,,-2.0791812460476247,,
,O=C(O)c1cccnc1,,,,,,,,,,,,,,,,,,,-4.845098040014257,,
,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,,,,,,,,,,,,,,,,,,,-2.3010299956639813,,
,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,,,,,,,,,,,,,,,,,,,-1.6020599913279625,,
,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,,,,,,,,,,,,,,,,,,,-0.6989700043360189,,
,CO[C@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c([O-])c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,,,,,,,,,,,,,,,,,,,-0.7781512503836436,,
,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,,,,,,,,,,,,,,,,,,,-2.0,,
,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,,,,,,,,,,,,,,,,,,,-2.7781512503836434,,
,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,,,,,,,,,,,,,,,,,,,-4.3979400086720375,,
,Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O,,,,,,,,,,,,,,,,,,,-0.0,,
,C[C@@H](NCCc1ccc(O)cc1)[C@@H](O)c1ccc(O)cc1,,,,,,,,,,,,,,,,,,,-1.5440680443502757,,
,Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1,,,,,,,,,,,,,,,,,,,-0.6020599913279624,,
,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,,,,,,,,,,,,,,,,,,,-2.6989700043360187,,
,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,,,,,,,,,,,,,,,,,,,-3.0,,
,O=S([O-])CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)[O-])cc2)cc1,,,,,,,,,,,,,,,,,,,-2.5185139398778875,,
,Nc1nc2nc[nH]c2c(=S)[nH]1,,,,,,,,,,,,,,,,,,,-1.6020599913279625,,
,CC(S)C(=O)NCC(=O)O,,,,,,,,,,,,,,,,,,,-1.1760912590556811,,
,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,,,,,,,,,,,,,,,,,,,-2.397940008672037,,
,COC(=O)/C=C/C(=O)OCCN1C(=O)CCC1=O,,,,,,,,,,,,,,,,,,,,-2.6646419755561257,
,COC(=O)/C=C/C(=O)O,,,,,,,,,,,,,,,,,,,,-2.278753600952829,
